ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
JKT00820_9B_1,JKT00820,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,32112416,422876296,3343432697,133477457.9,16087.217,198898409.4,15543.503
JKT06021_7A_1,JKT06021,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,51354794,218665189,1579786349,255721955.3,41263.278,338047877.1,36791.644
JKT06021_7C_1,JKT06021,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,65713705,403518699,1385003802,41230990.8,86521.795,465623277.6,79221.18
JKT06021_7B_1,JKT06021,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,19005467,554667704,2408769423,68956239.6,132699.471,780164235.3,124484.886
JKT0698_7B_1,JKT0698,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,14698114,629156851,2809792616,829398794.2,141225.092,934226442,139889.746
JKT0698_7C_1,JKT0698,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,219460,9418985,240651858,9183371.264,884.402,13903577.09,1147.643
JKT06308_7C_1,JKT06308,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,40882344,340630617,992595980,206338744.3,29479.633,232401805.3,28717.59
JKT06308_7B_1,JKT06308,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,95477879,658444584,2191686764,669067075.6,64514.042,744670126.1,63551.715
JKT06308_7A_1,JKT06308,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,68625559,646242007,1622833497,425698328.6,50786.478,490856284.2,51870.123
JKT00338_7B_1,JKT00338,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,99179132,530602525,2555021773,667564548.1,75460.822,772181622.8,69602.295
JKT00338_7A_1,JKT00338,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,135871672,418185721,2216499540,557670211.6,44922.876,803947847.7,47370.158
JKT00338_7C_1,JKT00338,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,243608419,1797583322,549815274,1344428671,198532.963,1674436927,197570.279
JKT06401_2A_1,JKT06401,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,38259407,128597348,1587966357,114421817.3,7990.977,194466168.8,9416.246
JKT06401_2C_1,JKT06401,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,176587930,659174027,2443283232,506183671.8,47584.837,865836253.2,54174.927
JKT06401_2B_1,JKT06401,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,65199000,18985957,680364749,147287908.4,8599.829,291747397.6,9214.558
JKT00859_7B_1,JKT00859,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,228445967,1716798137,5383041122,1541842756,582281.548,1704873656,576566.048
JKT00859_7A_1,JKT00859,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,148609019,972943794,3792645224,747459747.8,223424.468,951697775,269114.268
JKT00859_7C_1,JKT00859,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,39811686,359202384,1875118622,251333836.8,55673.857,296669413.4,58356.752
JKT0699_2B_1,JKT0699,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,65826735,214243522,2034154056,229773541.4,16915.766,358301671.4,18232.443
JKT0699_2A_1,JKT0699,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,84069463,309240329,2905251117,258350596.1,22881.239,439993344,22277.679
JKT00162_7A_1,JKT00162,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,288986564,2436838983,6504519218,1765793751,261575.688,1997704430,224043.925
JKT00162_7B_1,JKT00162,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,20389632,827545404,4208395581,1113709199,120799.988,1352320852,99903.404
JKT00162_7C_1,JKT00162,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,154690946,973457812,3304208240,965822529.5,95373.192,988147751,90808.924
JKT0019_9C_1,JKT0019,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,190,448236376,6811795345,5950457867,2436550959,385566.454,295307059,409214.739
JKT0019_9A_1,JKT0019,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,190,303205761,1655088905,7345764267,1687385694,21469.340,1963655954,172801.223
JKT0019_9B_1,JKT0019,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,190,519426135,4965009878,9724980994,3278595973,605285.42,3493629534,448774.213
JKT00164_9C_1,JKT00164,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,21901851,135025076,3279260385,55936901.12,4058.587,12755912.9,5884.93
JKT00164_9A_1,JKT00164,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,93502717,240698726,11450140784,505907150.8,29441.808,619273904.1,29048.737
JKT00175_9A_1,JKT00175,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,190,1249439974,22963824999,75567296,845369725,5666589.751,8668438159,5177894.081
JKT00175_9C_1,JKT00175,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,190,743324302,9066770060,3434000557,4356540523,679553.693,4738830352,487944.783
JKT00175_9B_1,JKT00175,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,190,774873802,13675040915,2639398535,512799564,1175500.692,530977066,961589.514
JKT00572_9C_1,JKT00572,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,207543655,1951844668,11529436517,1205071200,166457.587,1417040246,144680.76
JKT00572_9B_1,JKT00572,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,626163007,16967779551,687919122,3866649969,1809691.595,4368569795,2404593.422
JKT00572_9A_1,JKT00572,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,729600499,20369133866,5168214736,4428099928,2954733.605,5069673513,3050516.528
JKT00812_9A_1,JKT00812,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,92411363,724365221,355292943,485162352.6,41406.806,621691871.2,36598.98
JKT00812_9B_1,JKT00812,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,279499083,2450135515,9276612541,1598548419,178229.155,1848959803,141261.384
JKT00812_9C_1,JKT00812,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,552271540,1279245089,5119477740,4066626382,571998.423,3747344548,487034.442
JKT06014_7B_1,JKT06014,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,176004235,849890371,3264404923,1168663626,337404.97,1308660212,404239.295
JKT06014_7A_1,JKT06014,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,94007237,485084052,1840762765,646253649.9,162571.847,751113232.4,135914.37
JKT06004_7B_1,JKT06004,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,20716244,133360578,533444404,138204168.2,27913.928,157471498.2,28786.399
JKT06004_7A_1,JKT06004,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,135629817,676414071,2738411628,902499418.1,223573.463,984907923.5,213073.217
JKT06035_7C_1,JKT06035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,27740627,205055941,655040981,181454733.3,40881.511,206018592.8,39919.935
JKT06035_7A_1,JKT06035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,84932806,373040646,1436706169,499021471.7,88353.42,605376176.1,87689.685
JKT06035_7B_1,JKT06035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,45176412,13798291,640402270,281393520.6,34990.516,321866833.9,33717.032
JKT00785_7A_1,JKT00785,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,90944086,543947789,2034906620,467021602.8,86716.89,699242848.3,99238.184
JKT00785_7B_1,JKT00785,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,159442396,900774681,2743383074,78913299.6,154799.453,998718880,168886.714
JKT00785_7C_1,JKT00785,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,4177479,335280742,870607406,223661260.8,43383.752,295027335.2,49442.967
JKT06257_7B_1,JKT06257,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,243847621,1486343811,4578150297,1371889672,363739.339,1743623012,383772.401
JKT06257_7C_1,JKT06257,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,123999907,940407825,2808878452,626556477.4,157538.847,899637207,194558.852
JKT06257_7A_1,JKT06257,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,232072840,1453465599,4419485142,1402558039,363815.636,1687573914,385558.154
JKT0699_7A_1,JKT0699,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,75208219,290403935,1579928696,394336911.4,54821.027,59092066.8,54653.182
JKT00646_2B_1,JKT00646,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,190942846,988855575,4265201927,891838275.6,98775.839,1177296986,84570.168
JKT00646_2C_1,JKT00646,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,132078575,646684407,3304218486,45936909.7,47282.940,699507982.3,44184.495
JKT00646_2A_1,JKT00646,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,51239596,3637189450,8276566148,2350129209,271969.475,3015088865,234662.969
JKT00098_7B_1,JKT00098,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,440475252,6756615799,11741803468,2953644466,1199068.185,4030935149,191342.562
JKT00098_7A_1,JKT00098,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,330215582,3855747218,9944781327,2326209274,679664.332,2453209195,620814.940
JKT00098_7C_1,JKT00098,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,48696619,740398486,1241578074,217811853.3,40852.606,34293629.8,40849.332
JKT00797_7B_1,JKT00797,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,352064382,3300520132,9550956270,2323347456,597114.636,2526081442,540473.084
JKT00797_7A_1,JKT00797,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,164029282,1446697141,4145957193,852122632.2,147408.41,974272838,19985.149
JKT00797_7C_1,JKT00797,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,121708013,1268691971,3714916619,751496847.4,137588.755,853623865.3,115255.767
JKT00035_9A_1,JKT00035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,57122028,791860479,2254996491,228668653.6,24226.389,359209238.5,24115.564
JKT00035_9C_1,JKT00035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,6128487,185223095,206069807,25723011.07,4086.976,40964086.69,4169.804
JKT00035_9B_1,JKT00035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,95576919,1345594024,5235370291,488215027.7,51774.367,684965470.2,51614.721
JKT0699_7C_1,JKT0699,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,16914579,83988737,462259891,91807013.9,18257.021,120895922.2,18851.783
JKT0699_7B_1,JKT0699,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,76085816,291568123,1598409414,44525499,68034.625,535207477.2,70400.352
JKT06037_2C_1,JKT06037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,244550325,796262050,4206056934,952154914.8,81571.973,1400821711,74862.191
JKT06037_2B_1,JKT06037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,70728716,268415774,2523634362,354740335.7,40370.609,439621468.2,27670.239
JKT06037_2A_1,JKT06037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,433987299,1446175609,8407815876,2402414945,225993.662,2688230212,167475.669
JKT06071_7C_1,JKT06071,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,55191530,325920693,119681974,327861583.9,62367.38,40604496.8,65539.114
JKT06071_7B_1,JKT06071,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,174298169,551638726,2423249508,912088701,157714.346,1175356482,149506.93
JKT06126_7B_1,JKT06126,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,74375128,194370803,1440555628,363546566.7,46813.902,512189792.3,52348.803
JKT06126_7C_1,JKT06126,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,117209063,609940451,2115140836,533495291.9,97956.709,846221148.2,13956.736
JKT06126_7A_1,JKT06126,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,80346040,256909758,1697142039,385305632.8,48405.708,551166197.8,55234.89
JKT06403_7C_1,JKT06403,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,214680215,1943868795,6175968547,1306402221,280588.662,1524274692,237141.088
JKT06403_7A_1,JKT06403,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,16805190,945974020,4654404424,967903795,168466.608,1191249117,149177.309
JKT00303_7C_1,JKT00303,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,93017735,489874751,2140440707,424647548.9,39781.364,585153863.7,38661.34
JKT00303_7B_1,JKT00303,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,197827294,1599829633,4281948603,958955870,147529.567,1321765454,125893.32
JKT00404_7A_1,JKT00404,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,89261729,685215402,3089112088,439520329.7,64015.565,578166407.1,57554.389
JKT00404_7C_1,JKT00404,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,64649762,866456536,1960722627,34709302,49385.002,449680597,48456.408
JKT00404_7B_1,JKT00404,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,124777903,925350702,4594014640,696594473,93050.937,839111925.8,82489.927
JKT00326_7B_1,JKT00326,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,150597894,859238083,2914723394,824612864,96956.221,974278058,88041.391
JKT00326_7A_1,JKT00326,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,261195845,1783037426,5579920652,1497306440,235794.135,1730828247,212625.121
JKT00326_7C_1,JKT00326,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,9930082,12901833,243208773,55770537.98,7000.587,69895987.2,7646.859
JKT00375_7C_1,JKT00375,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,56572608,439147797,1385084745,237974814.7,41905.149,370747056.1,30956.18
JKT00375_7B_1,JKT00375,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,81355657,154265937,2130918964,430699716.6,83524.301,574111383.6,85811.178
JKT00375_7A_1,JKT00375,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,9713713,97083373,258590834,35299770.37,3833.658,58949935.1,5307.74
JKT00377_7A_1,JKT00377,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,118972297,636112824,1962455139,482797330.4,51442.46,701152288.8,50185.155
JKT00377_7C_1,JKT00377,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,124689662,135601209,2669326322,661849358.3,94830.446,816408125.4,92813.021
JKT00377_7B_1,JKT00377,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,144558162,840706225,2255553392,786532409.2,74904.586,923259330.6,66393.407
JKT00527_7A_1,JKT00527,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,219405927,1822740427,4014818375,943815114.8,134359.426,1403346035,146279.972
JKT00527_7B_1,JKT00527,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,174199668,1179984206,3340669199,989813809.2,130297.433,1155042509,98932.214
JKT00529_7A_1,JKT00529,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,4232,192197,63662,7340.84,0.645,23404.432,2.857
JKT00529_7B_1,JKT00529,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,584425677,6640795944,5588051906,2758568567,411192.457,3785669689,39249.057
JKT00686_7B_1,JKT00686,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,50224487,504475689,1226462480,17998964,22863.156,402999411.7,32044.74
JKT00686_7C_1,JKT00686,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,19407446,261396097,4043240190,685235937.3,142712.639,785672716.3,129093.019
JKT00686_7A_1,JKT00686,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,275453953,2306084404,7733068724,1627930419,341578.185,1903394456,240600.229
JKT00690_7B_1,JKT00690,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,98368472,817572514,2181534064,502700540.7,61570.754,669878681.6,64401.812
JKT00690_7A_1,JKT00690,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,59955338,47021659,1439849390,307523706.9,36559.667,397744094.1,39189.141
JKT00690_7C_1,JKT00690,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,139287159,214403919,3485681266,746998800.4,146893.2,960490119.2,153464.881
JKT00803_7B_1,JKT00803,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,419261286,6391411888,4058408440,2687646818,199853.871,2980543807,1751147.399
JKT00803_7C_1,JKT00803,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,486147546,3288574025,6267051423,3284405789,1188636.278,3507788530,976781.441
JKT06037_7B_1,JKT06037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,94674712,481140211,201647594,654239875.1,120413.974,734026268.7,98128.178
JKT06037_7C_1,JKT06037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,81471648,841545260,2481304913,439776837.6,140180.635,585523560.4,145414.879
JKT06037_7A_1,JKT06037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,216626983,809084756,4729440217,1344196444,276232.339,1538243584,251440.238
JKT06139_7C_1,JKT06139,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,44690392,400885766,1116372421,275425787.9,76205.732,336624508.9,7449.781
JKT06139_7B_1,JKT06139,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,19484854,94779357,464084552,140204079.6,22858.558,146540830.7,24168.869
JKT06139_7A_1,JKT06139,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,26079487,177855361,429302081,117161115.6,17998.029,185959587.8,23943.629
JKT00255_2B_1,JKT00255,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,47265086,201882030,2622918138,152965046.3,13057.77,253075767.3,14044.399
JKT00255_2A_1,JKT00255,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,32806456,98293854,2086434498,9349181.12,6523.24,156492603.4,7032.555
JKT00790_2C_1,JKT00790,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,299955935,1224262407,4019232651,1638149997,134365.78,1873647772,85912.52
JKT00790_2B_1,JKT00790,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,486620677,6734811837,5195863014,2772344644,401140.122,4068760226,224492.245
JKT00790_2A_1,JKT00790,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,63885848,404376112,5403749170,306825453.6,29157.67,412404009.6,28486.881
JKT00799_2C_1,JKT00799,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,39709350,3341936213,5888821387,245937176,403406.698,2669050847,230285.741
JKT00799_2B_1,JKT00799,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,807998004,13360940672,2866333725,5144067746,957881.872,5553571799,788726.248
JKT00799_2A_1,JKT00799,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,2000,375840551,6784035469,3205243898,2341374304,436088.265,2640267320,367637.099
JKT00325_7A_1,JKT00325,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,85354950,38493985,2111791358,309641625.6,28620.035,462571159.6,29176.301
JKT00325_7C_1,JKT00325,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,39356996,280421915,879009825,195765854.2,21404.393,262815473.7,22480.021
JKT00325_7B_1,JKT00325,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,119214567,473285793,2346492227,435648086,38064.499,642587303.9,36846.021
JKT06224_7B_1,JKT06224,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,48127377,209364595,580216154,154455040,12261.597,265914408.8,12279.713
JKT06224_7A_1,JKT06224,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,33435061,20902527,569967260,150728024.1,15262.141,211987152.9,16256.333
JKT00026_9C_1,JKT00026,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,719337124,16409304378,5029849805,4195987415,723405.832,4682243949,596184.155
JKT00026_9A_1,JKT00026,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,709409860,13995425519,6771551554,4117204214,907988.305,4546412192,847544.401
JKT00068_9B_1,JKT00068,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,474596806,6958886568,7837086360,193945020,180091.044,2806302671,142187.623
JKT00068_9A_1,JKT00068,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,602884362,11797059374,4438196697,3050157367,301974.891,3704368488,202414.137
JKT00068_9C_1,JKT00068,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,120917913,43909159,7618181835,615645716.5,39534.264,714847911.9,25779.978
JKT00146_9B_1,JKT00146,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,96041625,595480080,2514087259,485373624.3,39091.921,624890175.5,40758.446
JKT00146_9A_1,JKT00146,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,157701640,844155575,7937920127,873803604,6879.375,938579753,53835.556
JKT00146_9C_1,JKT00146,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,172480694,1137680396,13845173616,89793590.8,86015.899,1150248174,84858.983
JKT00148_9A_1,JKT00148,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,337394799,3401698497,7798573243,1634925912,160848.448,2125584212,133054.008
JKT00148_9B_1,JKT00148,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,543205639,3915440813,980950888,2277580685,220650.455,2554818634,123238.155
JKT00148_9C_1,JKT00148,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,260160821,1443426691,8164025152,1463332921,135462.632,1749564087,97221.913
JKT00242_7A_1,JKT00242,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,274516188,1483847163,6097602385,1978028958,857443.176,2045187334,790509.227
JKT00242_7C_1,JKT00242,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,167946132,985270406,4515585922,1124259078,383306.906,124793672,375605.239
JKT00242_7B_1,JKT00242,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,35291457,2098133819,6984935087,2384019407,968603.14,257893632,892636.566
JKT00362_7C_1,JKT00362,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,82329241,690783997,2561421742,540554977.3,68668.085,604607864.8,70863.601
JKT00362_7A_1,JKT00362,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,32934271,382152357,993515784,192477028.4,28927.271,237957496.8,30064.221
JKT00362_7B_1,JKT00362,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,53343002,845404557,1469940205,307736797.2,50366.763,379847852,52793.96
JKT06008_7A_1,JKT06008,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,298290188,1764307416,419599019,985251985,222484.089,2063404305,344802.704
JKT06008_7C_1,JKT06008,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,24336913,140203999,506389974,142682570.8,23930.542,176642867.2,2619.464
JKT06008_7B_1,JKT06008,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,47201573,155366435,898054041,273528184.8,33244.725,328191401.9,32980.823
JKT00124_9B_1,JKT00124,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,27451945,4190802560,802569602,1437598720,29143.56,1880052113,184294.75
JKT00124_9A_1,JKT00124,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,221537621,953512995,6677674802,927182553.1,69459.537,1233403355,5390.004
JKT00124_9C_1,JKT00124,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n75-15MHz,1125,475395897,9079617833,8505726967,2246552822,280047.733,2948323426,233955.603
JKT00329_7A_1,JKT00329,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,79718733,690950537,2144244986,446984593.4,62238.867,548226703.4,54456.517
JKT00329_7B_1,JKT00329,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,204700,7993964,877197,1180098.56,240.066,1419689.984,291.983
JKT06136_7C_1,JKT06136,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,9174916,281442067,1387834192,577757225,78088.572,656016146.4,75780.304
JKT06136_7B_1,JKT06136,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n25-5MHz,5815,111798956,415355619,2120515446,667408711.7,113555.546,793247359,119443.054
