ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
ORL00607_9C_1,ORL00607,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,242767638,1295315182,4616607250,1331829252,113085.413,1480650727,69500.792
ORL00064_3A_1,ORL00064,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,42624730,139431227,1780727482,192899858.4,9703.668,252653715.5,8150.287
ORL00064_3C_1,ORL00064,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,14069154,54709068,1315243583,56370880.51,3118.723,83832528.9,2967.161
ORL00064_3B_1,ORL00064,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,72810816,260399977,1445081736,326626590.7,21552.31,437569183.7,17899.738
ORL00576_3B_1,ORL00576,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,299999018,1214893156,3953548718,1574080479,108008.942,1875088040,62803.623
ORL00576_3A_1,ORL00576,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,58327231,210450087,2250311671,298750607.4,19058.534,376903557.1,13147.152
ORL00576_3C_1,ORL00576,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,44983930,170340025,1051400139,239054315.5,15650.199,294971768.8,11907.735
ORL00862_2T_1_DB,ORL00862,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,9100716,158470761,84341375,14601674.75,19072.671,64620158.98,51264.164
ORL00862_2S_1_DB,ORL00862,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,7802122,66681757,177648663,13788585.98,2175.857,55780024.32,9793.978
ORL00862_2R_1_DB,ORL00862,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,1175293,17985063,31198835,2538930.176,356.109,8461623.296,1121.436
ORL00592_9C_1,ORL00592,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,211651132,1201406331,9447676384,1106352734,94768.149,1375669445,76788.05
ORL00592_9A_1,ORL00592,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,322151448,1104642219,10930292733,2093867573,154733.641,2221014139,118540.782
ORL00592_9B_1,ORL00592,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,371856090,2942352608,8275430300,2040609505,194690.367,2355953484,134129.437
ORL00379_7A_1,ORL00379,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,5780,96868171,484396911,1816786698,574754758.7,55941.16,674617057.3,51334.528
ORL00379_7B_1,ORL00379,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,5780,34056953,438148268,938405867,196443480.1,28262.552,244469792.8,30459.549
ORL00379_7C_1,ORL00379,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,5780,109903285,801203916,2603401523,623135858.7,83012.194,763425964,79830.385
ORL09193_8C_1,ORL09193R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n25-5MHz,2425,3912804,13925783,170307667,21160280.06,2395.246,27433476.1,2420.461
ORL09193_8B_1,ORL09193R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n25-5MHz,2425,59083029,140563764,2513813984,299236196.4,39782.898,388209459.2,38680.998
ORL09193_8A_1,ORL09193R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n25-5MHz,2425,956153,5800756,86183902,5444960.256,835.914,6661521.408,938.912
ORL09624_2C_1,ORL09624R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,409647248,2627869384,3819665232,1997704438,198279.521,2546841264,138663.486
ORL09624_2B_1,ORL09624R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,32975720,180680139,749438720,204023963.6,20431.812,234982858.8,18203.74
ORL09624_2A_1,ORL09624R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,38918660,174600768,653438939,199796908,15717.904,257636319.2,14382.39
ORL00197_9C_1,ORL00197,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,255763314,1336113454,7371811478,1034729906,90096.732,1486795293,75813.963
ORL00197_9A_1,ORL00197,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,483855197,5149777880,6213352726,1914137453,177536.444,2672929726,133866.516
ORL00197_9B_1,ORL00197,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,242696262,884120770,3626288727,987850539,62353.22,1362027971,44696.579
ORL00421_3C_1,ORL00421,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,39848820,100760934,3786367218,168557158.4,12293.88,236116434.9,9647.96
